income,credit_score,employment_years,loan_amount,loan_term,age,existing_debts,num_dependents,education,own_property,debt_to_income,loan_to_income,approved,avg_response_time,num_edits,inconsistency_score,session_duration,num_page_switches,behavior_score,fraud_score,is_fraud
80755.19,532,1.8,106901.07,120,30,5573.15,3,1,1,1.1459,1.3238,0,5.302,1,0.1345,18.17,1,0.0595,0.0,0
32199.55,514,9.72,44245.99,84,52,19731.15,2,2,0,7.6831,1.3741,0,6.392,0,0.2288,43.8,0,0.0625,32.84,0
49501.74,819,1.98,33195.03,36,38,0.0,2,1,1,0.1609,0.6706,1,7.71,2,0.0895,47.8,2,0.0718,9.38,0
54245.8,608,3.79,25794.27,36,32,1888.76,0,1,0,0.5319,0.4755,0,22.34,2,0.364,26.7,0,0.1376,23.82,0
114796.86,655,4.71,47816.52,60,31,3841.91,1,3,0,0.5016,0.4165,1,3.211,5,0.3431,67.49,0,0.1585,12.18,0
21704.36,631,19.57,37627.39,120,60,21178.3,1,1,1,12.1252,1.7336,0,22.61,0,0.2283,182.11,1,0.0834,32.15,0
29699.74,617,1.27,52039.21,36,26,2787.19,1,3,1,1.5467,1.7522,0,15.218,2,0.1889,13.23,0,0.0879,8.05,0
229223.86,564,9.13,16113.01,48,49,7268.89,1,2,0,0.3974,0.0703,1,7.522,1,0.1955,51.85,0,0.0692,0.0,0
42184.01,612,7.71,35556.14,84,28,37329.55,0,0,1,10.8214,0.8429,0,9.662,1,0.1255,16.41,3,0.0759,22.43,0
17325.82,670,0.6,24348.43,36,30,4364.53,0,1,1,3.3602,1.4053,0,91.593,3,0.1668,53.82,0,0.16,36.2,0
35582.08,767,4.47,41837.01,36,36,6544.43,1,1,1,2.4893,1.1758,0,7.483,3,0.1216,29.19,0,0.0786,7.52,0
12000.0,725,2.21,9277.78,36,42,2712.17,0,2,1,2.8977,0.7731,0,10.94,0,0.2901,28.85,0,0.0816,10.66,0
55966.38,530,0.32,25456.46,48,21,14520.9,0,2,0,3.2227,0.4549,0,12.037,1,0.1091,49.97,2,0.0663,17.26,0
76525.68,728,8.42,46751.1,12,31,1771.25,1,3,1,0.4244,0.6109,1,5.421,2,0.2721,22.51,0,0.1006,4.56,0
29690.6,682,10.55,51918.02,12,48,4502.55,3,3,0,2.2395,1.7486,0,4.122,1,0.1036,37.44,1,0.0508,0.0,0
37839.24,583,0.42,32214.82,60,48,2689.3,1,1,0,1.0572,0.8514,0,14.093,2,0.216,104.76,1,0.1012,3.42,0
81471.6,656,2.18,8068.6,120,33,6166.66,2,1,1,0.9321,0.099,0,1.352,5,0.2471,30.69,0,0.1329,0.0,0
18720.63,691,0.59,49854.86,84,24,39232.38,1,0,1,25.7873,2.6631,0,8.431,0,0.1276,15.02,1,0.0464,35.68,0
23697.76,644,4.11,92013.59,120,39,11250.21,4,2,1,6.6287,3.8828,0,7.072,6,0.1036,17.87,0,0.1158,39.35,0
43240.66,683,1.94,19049.39,84,46,9925.68,1,1,0,2.8603,0.4405,0,11.926,0,0.0892,54.0,0,0.0322,0.0,0
32409.79,562,0.63,24913.93,84,38,10417.89,3,2,0,4.0418,0.7687,0,20.428,1,0.1145,28.73,0,0.0597,16.32,0
41704.87,819,4.22,55506.27,12,52,0.0,3,1,1,0.3194,1.3309,0,25.383,1,0.239,60.62,1,0.1024,6.98,0
24463.5,466,6.4,56478.25,120,34,24132.53,3,2,1,12.3917,2.3087,0,32.084,3,0.1079,10.55,0,0.0957,32.15,0
55153.33,692,2.84,67041.88,48,22,15641.82,4,1,0,3.695,1.2156,0,18.423,1,0.2202,28.4,1,0.0919,21.3,0
45157.96,673,9.64,63545.53,60,30,0.0,3,2,1,0.3377,1.4072,0,5.881,2,0.0875,80.02,0,0.0548,17.34,0
66307.27,697,0.54,12137.59,120,37,18557.06,3,2,1,3.4023,0.1831,0,17.375,4,0.0973,26.13,0,0.0948,17.73,0
54732.87,576,0.48,24062.3,12,29,9896.9,1,2,0,2.2754,0.4396,0,11.542,3,0.0235,21.7,0,0.0575,0.0,0
54922.56,745,0.95,49374.27,24,31,11928.35,0,2,0,2.822,0.899,0,7.875,1,0.1162,28.02,1,0.0571,6.75,0
22126.49,630,0.31,31069.8,12,47,0.0,2,1,1,0.337,1.4042,0,10.028,1,0.4326,35.47,1,0.138,4.48,0
64274.96,533,1.43,41682.21,36,28,8108.29,1,1,1,1.6694,0.6485,0,24.623,2,0.3983,92.53,0,0.1481,6.88,0
40864.76,541,0.05,30188.76,84,22,7200.46,0,1,0,2.2917,0.7387,0,15.683,3,0.1598,36.96,3,0.1175,10.65,0
44728.71,651,8.65,24752.95,48,45,4496.08,3,2,1,1.339,0.5534,0,20.874,3,0.1183,53.16,0,0.089,4.52,0
87251.1,496,1.12,28079.15,48,44,20174.35,0,2,1,2.8519,0.3218,0,10.967,0,0.1633,118.96,0,0.05,12.23,0
33001.57,802,0.01,15848.23,24,25,2017.54,1,2,1,0.8489,0.4802,1,5.307,1,0.0884,34.77,0,0.0405,13.5,0
103068.74,734,11.9,20532.2,24,44,0.0,0,3,0,0.0478,0.1992,1,13.768,2,0.294,75.13,1,0.1205,18.51,0
108495.22,804,1.07,31460.6,48,24,3133.63,1,1,1,0.4162,0.29,1,3.798,2,0.0616,38.46,0,0.0466,0.0,0
74163.8,794,0.83,31834.71,12,29,12083.84,0,0,1,2.0582,0.4292,0,26.181,1,0.3502,22.7,0,0.1234,13.59,0
28585.61,608,6.76,47520.41,48,24,9722.5,2,2,1,4.4804,1.6624,0,4.568,2,0.0907,13.39,0,0.0545,16.47,0
14728.49,561,0.84,27299.95,120,31,21873.84,2,1,1,18.2665,1.8535,0,6.121,2,0.0303,103.76,0,0.0407,28.88,0
88730.52,399,3.46,97660.38,48,43,33540.97,0,2,0,4.8003,1.1006,0,7.915,1,0.1988,65.9,0,0.0703,45.33,1
52117.8,603,6.14,73090.33,12,39,0.0,0,0,1,0.3366,1.4024,0,19.384,0,0.2001,44.34,0,0.0662,0.0,0
32537.27,798,2.41,23705.53,36,28,9409.31,0,0,0,3.6451,0.7286,0,3.913,1,0.0856,16.96,1,0.0462,6.46,0
93475.93,565,1.38,37368.28,36,39,5635.93,2,1,1,0.8195,0.3998,0,10.466,4,0.1226,13.33,0,0.0954,2.84,0
30520.16,621,7.1,72283.22,60,41,3562.28,2,1,1,1.969,2.3684,0,14.736,2,0.5295,32.91,0,0.1726,22.41,0
38820.92,590,3.35,21666.92,60,47,8341.5,1,2,1,2.7124,0.5581,0,30.548,3,0.3308,60.32,1,0.1577,13.19,0
65426.96,673,13.21,20210.75,120,40,7918.24,3,1,1,1.5264,0.3089,0,8.028,1,0.107,18.67,1,0.0549,9.81,0
26569.48,755,0.82,76464.21,60,45,8180.2,0,1,1,4.3852,2.8779,0,6.323,3,0.1664,23.69,1,0.0964,30.45,0
46156.15,501,3.66,51503.06,24,37,0.0,0,2,0,0.2678,1.1158,0,8.422,1,0.0107,73.46,0,0.0237,0.0,0
89234.72,518,4.38,66037.17,12,28,10821.01,2,3,1,1.6328,0.74,0,19.155,0,0.0098,88.96,0,0.0184,0.0,0
55056.26,773,7.24,40337.24,24,38,0.0,0,1,0,0.1758,0.7327,1,39.932,2,0.029,74.99,1,0.076,18.87,0
97351.6,705,0.38,27842.58,60,50,0.0,2,1,1,0.0686,0.286,1,15.112,2,0.2521,15.59,1,0.1111,0.0,0
91443.93,616,4.05,13735.97,60,50,13689.15,1,3,1,1.8325,0.1502,0,11.936,2,0.3795,54.14,0,0.1328,0.81,0
49229.88,793,4.5,35916.61,36,21,30554.72,1,2,1,7.6229,0.7296,0,8.277,3,0.1452,41.03,0,0.0852,18.7,0
13558.82,517,0.77,73193.41,84,43,2739.8,0,1,1,3.7204,5.3982,0,9.159,1,0.2665,68.38,0,0.0883,19.67,0
26684.16,723,0.07,73752.65,24,31,9242.07,0,2,1,4.8195,2.7639,0,5.753,2,0.3022,14.5,1,0.1158,34.06,0
74595.37,633,0.33,65906.45,84,41,11923.69,1,3,0,2.1302,0.8835,0,8.853,0,0.3422,45.94,1,0.1004,9.55,0
20897.02,694,1.64,54813.66,60,21,15769.61,2,1,0,9.6851,2.623,0,2.349,4,0.15,28.46,1,0.103,35.14,0
40958.68,425,16.69,138302.0,24,32,17361.93,0,1,1,5.8971,3.3766,0,15.257,1,0.1624,13.58,0,0.0673,51.17,1
59051.45,616,0.87,11984.63,120,21,22555.32,4,0,1,4.6322,0.203,0,4.816,3,0.2143,16.47,0,0.0996,15.07,0
110003.11,706,22.61,38181.76,120,32,9095.66,3,1,1,1.0755,0.3471,0,12.463,2,0.2018,20.46,1,0.0963,13.75,0
35729.76,634,15.12,17873.99,84,43,0.0,2,3,1,0.1201,0.5003,1,27.311,2,0.3086,64.48,0,0.1279,11.9,0
34409.29,752,8.35,90137.01,60,41,5977.31,2,3,1,2.7132,2.6196,0,6.128,1,0.1784,10.0,0,0.0637,10.37,0
47626.99,749,3.8,22943.53,24,60,27635.32,2,1,0,7.0786,0.4817,0,4.151,3,0.0622,45.17,2,0.076,36.98,0
59456.61,553,15.89,63292.77,120,31,3836.36,2,3,1,1.0298,1.0645,0,28.745,1,0.2465,35.41,1,0.1071,9.27,0
45033.6,714,14.96,24536.82,24,27,0.0,1,3,1,0.1308,0.5449,1,11.637,4,0.2029,23.97,0,0.1164,11.53,0
87299.29,550,15.3,43181.71,84,52,0.0,0,1,1,0.1187,0.4946,0,36.511,1,0.274,68.57,2,0.1279,20.82,0
31586.05,644,9.37,30621.69,48,21,0.0,0,0,0,0.2327,0.9695,0,6.496,1,0.1846,73.25,1,0.0731,1.12,0
52369.96,699,5.32,32566.51,60,39,0.0,3,2,0,0.1492,0.6219,0,12.531,4,0.3348,49.01,0,0.1502,0.21,0
62621.69,564,2.57,40817.26,12,42,7887.39,3,0,1,1.6679,0.6518,0,14.408,5,0.3167,10.33,1,0.1687,4.94,0
39335.08,710,3.32,59735.4,36,21,7433.82,1,0,1,2.6323,1.5186,0,19.041,3,0.0872,62.1,0,0.0797,0.0,0
77795.62,594,1.07,30605.81,12,25,0.0,2,2,0,0.0944,0.3934,1,15.87,1,0.1315,13.44,0,0.0601,9.99,0
53206.04,587,0.99,58652.49,84,21,43329.11,2,3,0,10.0369,1.1024,0,13.375,0,0.4372,117.93,0,0.1205,48.3,1
75649.43,703,2.24,64511.06,24,46,27707.45,2,0,1,4.5998,0.8528,0,21.528,1,0.1764,101.53,1,0.0835,17.96,0
54543.69,564,6.96,25056.29,36,29,0.0,0,2,1,0.1103,0.4594,1,26.447,1,0.2569,31.5,0,0.1003,8.05,0
60296.09,560,2.42,111901.58,12,34,0.0,0,2,1,0.4454,1.8559,0,6.365,0,0.0375,75.9,0,0.0147,2.23,0
34619.92,733,9.66,53336.03,12,21,9100.71,0,1,1,3.5242,1.5406,0,5.513,2,0.2557,49.03,2,0.1115,35.46,0
34650.78,649,0.61,24824.32,48,28,7259.79,0,1,1,2.6861,0.7164,0,28.553,0,0.2431,70.15,0,0.0846,1.6,0
96126.28,509,0.61,48977.44,36,28,0.0,0,3,1,0.1223,0.5095,0,10.111,2,0.0664,29.34,2,0.068,6.08,0
69531.19,717,8.61,64535.88,12,34,11291.94,1,1,1,2.1716,0.9282,0,5.623,5,0.0896,38.43,1,0.1046,0.0,0
27927.56,603,1.81,48208.54,84,33,0.0,1,1,0,0.4143,1.7262,0,11.744,0,0.229,36.74,0,0.067,4.25,0
54147.92,513,0.71,37467.06,24,53,0.0,0,1,1,0.1661,0.6919,0,8.239,2,0.2043,32.34,0,0.0859,0.0,0
13285.43,414,0.95,5000.0,12,44,0.0,2,1,0,0.0903,0.3764,0,8.429,1,0.1109,24.38,0,0.0488,9.39,0
35750.98,721,4.59,17522.12,12,21,24723.9,2,2,0,8.4163,0.4901,0,22.396,1,0.0333,19.3,2,0.056,20.13,0
83163.62,562,0.27,51076.89,36,48,7671.19,4,1,1,1.2543,0.6142,0,14.679,0,0.1991,12.04,0,0.062,3.58,0
45760.2,528,2.38,17297.22,48,46,18451.48,2,1,0,4.9294,0.378,0,10.645,2,0.0773,31.37,0,0.0562,28.87,0
52305.25,697,2.16,45890.41,12,37,6078.57,2,3,0,1.6051,0.8774,0,17.12,3,0.1091,48.18,0,0.0836,0.0,0
12000.0,712,0.13,58400.39,36,47,32172.86,0,1,0,33.3409,4.8667,0,8.949,2,0.1108,11.68,0,0.0632,26.7,0
39508.08,569,0.11,30540.26,36,50,5142.83,2,2,1,1.7476,0.773,0,23.799,5,0.152,48.12,2,0.1428,4.27,0
59044.68,722,0.42,10435.48,12,31,0.0,2,1,1,0.0424,0.1767,1,59.596,1,0.1804,78.67,0,0.1088,17.75,0
63317.02,824,2.66,20355.6,60,23,0.0,1,0,0,0.0772,0.3215,1,1.0,1,0.0665,39.29,1,0.0389,0.0,0
83224.38,761,3.94,51282.48,36,43,0.0,4,2,1,0.1479,0.6162,1,4.544,2,0.0888,29.28,0,0.054,10.51,0
43667.45,747,3.3,74386.15,60,28,11485.89,0,2,1,3.5652,1.7035,0,17.43,0,0.1057,67.03,0,0.041,32.59,0
44751.91,668,23.26,8492.49,12,39,16371.61,2,1,0,4.4355,0.1898,0,18.117,2,0.0715,42.96,2,0.076,29.16,0
23560.7,600,2.86,34631.78,12,25,0.0,2,3,1,0.3528,1.4699,0,4.352,5,0.2093,31.3,0,0.126,15.39,0
43805.43,634,3.51,12659.01,84,47,0.0,1,3,0,0.0694,0.289,1,7.937,1,0.2999,13.32,0,0.0956,0.83,0
24492.78,679,12.98,34849.45,36,28,3799.33,3,2,1,2.2029,1.4228,0,11.04,0,0.0934,32.89,1,0.04,6.41,0
17741.67,526,10.87,29671.29,36,34,1870.64,0,2,0,1.6666,1.6724,0,10.372,1,0.3841,39.32,1,0.1262,8.2,0
26988.1,570,4.6,152398.47,36,33,2943.8,0,1,1,2.6642,5.6469,0,8.161,1,0.1376,106.9,0,0.0552,2.57,0
112395.22,511,1.31,23150.78,60,21,8703.65,3,2,1,0.9787,0.206,0,8.841,3,0.1844,78.86,1,0.103,15.95,0
42242.89,661,3.33,64972.31,60,48,0.0,1,2,0,0.3691,1.5381,0,3.798,0,0.1821,121.25,0,0.0487,0.0,0
55322.37,647,4.85,63311.48,60,51,0.0,0,1,1,0.2747,1.1444,1,3.219,2,0.2696,19.02,0,0.0981,4.68,0
36959.47,581,6.62,28949.9,120,35,0.0,0,2,1,0.188,0.7833,1,9.126,4,0.138,46.55,1,0.1056,5.8,0
18309.9,713,2.53,35498.73,48,28,28927.48,0,1,1,19.4239,1.9388,0,11.041,3,0.3239,22.69,1,0.1397,31.03,0
82031.8,545,1.75,32869.81,24,34,0.0,2,1,1,0.0962,0.4007,0,7.421,1,0.2133,27.15,0,0.0735,4.62,0
14843.11,577,14.75,20263.07,60,31,2520.72,0,3,1,2.3655,1.3651,0,7.171,3,0.29,36.2,1,0.128,11.06,0
36129.47,710,4.47,19155.06,36,36,18937.93,0,3,1,6.4173,0.5302,0,11.44,3,0.19,33.62,0,0.099,31.03,0
47570.2,723,1.75,25175.05,48,33,0.0,4,2,1,0.127,0.5292,1,11.733,4,0.3829,16.41,0,0.1615,9.7,0
55646.21,568,0.25,15678.34,12,27,9916.49,2,1,0,2.2061,0.2818,0,5.31,1,0.0354,21.55,0,0.0273,6.39,0
32874.14,660,20.06,23735.95,36,49,0.0,0,0,0,0.1733,0.722,1,4.473,1,0.0412,13.0,1,0.0355,1.4,0
17838.62,569,1.07,28939.04,60,34,7415.41,4,1,1,5.3777,1.6223,0,2.249,2,0.2128,36.14,1,0.0906,29.2,0
31552.2,622,1.32,36504.2,36,58,10279.54,3,2,1,4.1872,1.1569,0,24.439,1,0.1894,25.17,0,0.0817,28.82,0
32473.61,652,3.18,43844.06,12,38,0.0,2,1,1,0.324,1.3501,0,17.101,0,0.317,74.92,1,0.101,12.28,0
32041.86,690,0.24,28922.66,12,32,4454.8,1,2,1,1.885,0.9027,0,4.447,3,0.1763,29.78,3,0.1123,7.86,0
83577.72,668,1.81,19932.26,12,33,5416.56,1,1,1,0.8349,0.2385,0,35.312,0,0.1099,65.73,2,0.0719,13.48,0
25147.62,664,22.68,43330.53,36,32,14605.01,2,0,1,7.3828,1.723,0,18.756,1,0.2158,56.18,0,0.0836,15.98,0
57845.94,542,4.17,54947.23,120,35,0.0,0,2,0,0.228,0.9499,0,11.247,1,0.2725,43.35,0,0.0915,4.1,0
53480.02,674,1.8,23961.2,48,39,7464.55,3,3,0,1.7824,0.448,0,26.997,1,0.1349,39.35,0,0.0702,2.94,0
83137.43,689,2.51,17349.11,120,24,0.0,0,1,0,0.0501,0.2087,1,20.071,1,0.1576,75.21,0,0.0701,8.64,0
45559.64,702,0.97,24585.89,12,25,7748.32,0,2,1,2.1704,0.5396,0,25.914,1,0.3813,10.53,1,0.1384,7.12,0
75744.57,575,4.79,29201.66,120,45,4231.54,3,0,1,0.7629,0.3855,0,34.549,0,0.153,15.82,0,0.0671,14.67,0
44590.63,722,1.53,69168.0,120,42,6795.52,2,1,1,2.2011,1.5512,0,4.298,1,0.038,48.04,1,0.0346,0.0,0
62250.13,521,11.15,51583.57,12,21,0.0,1,0,0,0.1989,0.8286,0,3.595,3,0.1302,45.73,1,0.085,8.11,0
21447.91,601,6.93,32789.65,12,42,7834.29,0,3,1,4.7502,1.5288,0,12.211,1,0.2581,19.54,1,0.0962,34.58,0
12000.0,615,0.68,113034.58,60,46,7911.23,1,1,1,10.1719,9.4195,0,7.793,3,0.3108,28.1,1,0.1337,25.33,0
60333.98,526,11.6,32125.05,24,39,8618.72,2,2,1,1.842,0.5325,0,6.429,0,0.1546,21.73,0,0.044,0.0,0
62140.34,613,0.04,82368.24,60,21,13036.63,0,0,1,2.8356,1.3255,0,23.687,3,0.0113,21.05,1,0.0721,8.06,0
63673.66,659,18.19,72679.95,60,22,37715.16,3,2,1,7.3818,1.1414,0,15.915,0,0.106,32.81,1,0.0473,29.13,0
36727.72,475,6.16,69419.09,12,36,1978.43,0,3,1,1.1,1.8901,0,64.049,1,0.2207,74.73,1,0.1301,17.38,0
111229.09,604,1.12,40487.76,84,57,5911.71,2,2,1,0.7251,0.364,1,18.826,4,0.0593,102.11,1,0.094,8.69,0
38065.64,482,27.04,35450.47,120,31,3728.93,2,1,1,1.399,0.9313,0,3.988,1,0.12,18.84,1,0.0548,3.68,0
61789.17,823,0.02,32969.87,48,43,10561.0,0,2,0,2.1791,0.5336,0,44.333,1,0.2074,16.78,1,0.1103,19.09,0
67985.51,659,4.17,57102.43,120,29,0.0,1,1,1,0.2016,0.8399,1,35.111,3,0.4532,15.68,1,0.1921,28.28,0
126160.11,651,2.0,19671.85,60,55,0.0,2,2,0,0.0374,0.1559,1,19.167,2,0.4989,145.51,0,0.1687,8.76,0
41176.94,660,8.57,27696.99,84,37,10619.32,0,0,1,3.2562,0.6726,0,21.387,4,0.3014,18.91,0,0.1492,29.58,0
34226.1,694,2.87,97102.97,24,23,16908.63,1,3,1,6.6092,2.8371,0,8.973,1,0.456,37.88,1,0.143,38.23,0
21504.55,728,1.93,49276.48,60,28,0.0,2,1,1,0.5499,2.2914,0,6.655,2,0.49,89.23,0,0.1561,10.86,0
115128.23,499,8.22,61094.21,120,27,6081.35,0,2,0,0.7612,0.5307,0,17.89,3,0.1157,90.92,1,0.0933,8.2,0
61807.25,757,5.89,14857.36,84,38,14394.18,2,2,1,2.8523,0.2404,0,6.355,2,0.2242,89.73,1,0.0968,0.0,0
62892.59,752,4.48,24814.16,60,29,6523.91,1,3,1,1.3395,0.3945,0,6.641,1,0.3739,28.31,0,0.113,13.84,0
272171.41,634,11.15,40822.6,36,31,0.0,0,2,1,0.036,0.15,1,13.424,2,0.3877,57.83,0,0.1361,22.02,0
58616.68,629,4.97,31985.61,12,58,10934.79,0,3,1,2.3695,0.5457,0,14.457,2,0.11,20.91,0,0.0675,5.83,0
23949.99,360,5.51,14816.87,36,30,6904.55,3,3,0,3.608,0.6187,0,6.53,4,0.1397,13.64,1,0.1039,50.69,1
44013.56,528,3.07,53843.73,84,38,0.0,3,1,0,0.2936,1.2233,0,6.987,0,0.1107,33.1,1,0.041,13.11,0
28677.54,686,10.19,66192.9,48,33,0.0,1,0,1,0.554,2.3082,0,73.544,0,0.1495,39.58,0,0.0987,10.38,0
39429.61,748,0.25,27296.73,12,36,3258.78,0,2,0,1.1579,0.6923,0,4.727,1,0.3394,25.23,0,0.1028,17.75,0
39284.12,705,3.77,55117.66,24,44,3216.41,3,1,1,1.3192,1.4031,0,19.237,4,0.1709,21.5,1,0.1222,14.98,0
35494.63,633,8.01,122873.45,36,21,0.0,0,0,1,0.8308,3.4617,0,16.513,1,0.1417,29.7,0,0.0632,9.72,0
22781.28,813,1.5,88562.37,12,38,7595.76,1,2,0,4.9341,3.8875,0,6.141,3,0.3675,138.16,0,0.139,28.97,0
117697.83,730,6.34,28102.53,48,32,2935.85,1,3,1,0.3566,0.2388,1,23.726,2,0.2252,57.25,0,0.1041,0.0,0
57778.18,604,6.67,16037.9,120,38,7041.27,2,1,1,1.529,0.2776,0,5.652,2,0.1505,32.08,2,0.0853,15.26,0
43303.57,836,2.45,38162.28,84,34,6620.52,2,1,0,2.0461,0.8813,0,3.217,3,0.261,57.46,0,0.1099,0.0,0
74362.03,541,1.41,151075.04,120,34,4866.57,2,2,1,1.2729,2.0316,0,7.937,4,0.1043,28.79,0,0.0887,5.75,0
63518.53,507,7.45,78412.16,120,40,6514.7,2,2,1,1.527,1.2345,0,11.473,2,0.0336,28.83,4,0.076,13.77,0
57046.95,602,0.07,32729.63,12,30,14015.74,1,3,0,3.0859,0.5737,0,4.073,2,0.5714,16.56,1,0.1817,50.77,1
71449.7,571,14.4,90713.37,36,58,5828.3,3,1,0,1.2836,1.2696,0,5.256,1,0.1233,34.52,0,0.0492,5.13,0
52768.2,607,0.09,70239.18,24,26,13282.94,2,1,0,3.3401,1.3311,0,20.919,1,0.0682,30.35,0,0.0485,27.34,0
70871.37,711,1.62,9560.23,60,52,7572.23,4,3,0,1.3145,0.1349,0,7.706,1,0.1559,13.73,1,0.0669,0.0,0
74177.17,636,4.01,65516.8,12,23,19258.38,1,3,0,3.3275,0.8832,0,4.015,3,0.1426,76.33,0,0.081,18.92,0
53610.24,639,1.66,35496.69,60,34,16154.54,2,2,1,3.7749,0.6621,0,5.048,2,0.0611,44.43,1,0.055,11.39,0
43424.67,645,0.78,18708.28,36,40,0.0,0,3,1,0.1034,0.4308,1,10.22,3,0.0982,90.1,0,0.0751,3.94,0
113745.5,431,1.1,34867.61,24,26,4542.92,0,0,1,0.5528,0.3065,0,14.006,1,0.3195,49.7,0,0.1056,22.38,0
37690.15,503,0.02,43013.75,24,25,12237.59,0,3,0,4.1702,1.1412,0,8.304,5,0.2242,59.9,2,0.148,25.83,0
60792.55,605,4.69,19610.57,60,33,0.0,0,2,1,0.0774,0.3226,1,26.14,3,0.165,70.64,0,0.105,6.69,0
61552.74,564,5.35,30396.01,48,46,2138.44,3,3,1,0.5354,0.4938,0,20.111,0,0.3358,35.5,1,0.1082,25.42,0
35057.44,619,1.53,26502.24,120,37,15141.56,0,2,1,5.3643,0.756,0,15.632,2,0.1657,26.87,1,0.0899,28.79,0
31435.64,766,0.45,55100.63,120,57,4815.62,0,3,0,2.259,1.7528,0,4.421,2,0.1876,25.95,0,0.0786,0.0,0
40351.4,633,2.33,27013.63,48,43,1394.62,0,3,1,0.5754,0.6695,1,18.162,2,0.3655,18.76,0,0.1345,1.55,0
37394.57,521,4.7,10883.99,60,31,7593.49,0,1,1,2.5066,0.2911,0,9.147,3,0.2638,30.05,1,0.1231,13.38,0
21983.08,568,1.19,24566.16,48,21,17955.33,2,0,1,10.0696,1.1175,0,13.699,3,0.2672,11.37,0,0.1202,32.05,0
34258.08,793,1.61,17763.04,36,21,0.0,1,1,0,0.1244,0.5185,1,6.054,1,0.2834,39.94,0,0.0899,0.0,0
56750.66,777,8.09,14170.05,60,34,6028.03,0,1,0,1.3346,0.2497,0,52.985,0,0.1107,36.71,1,0.0793,0.0,0
98348.15,693,0.37,70773.35,12,21,12380.23,0,0,1,1.6833,0.7196,0,29.125,1,0.0067,57.94,0,0.04,1.92,0
66497.21,499,7.9,55399.0,84,34,0.0,3,3,1,0.1999,0.8331,1,18.577,1,0.1252,70.28,3,0.0833,0.73,0
12000.0,667,7.17,17526.87,60,39,7418.42,0,2,1,7.769,1.4606,0,13.477,0,0.1656,14.26,0,0.0526,34.65,0
69753.09,674,7.39,14398.84,24,33,17340.34,1,1,1,3.0327,0.2064,0,6.002,4,0.1741,71.11,0,0.1045,37.52,0
36062.78,642,0.5,30738.76,12,34,0.0,1,3,1,0.2046,0.8524,1,11.54,3,0.5561,30.77,1,0.1982,8.96,0
62893.24,588,3.73,13901.38,24,58,0.0,1,1,0,0.053,0.221,1,7.603,4,0.264,106.97,0,0.1283,20.91,0
48641.17,607,5.27,28075.03,60,37,1964.57,2,3,1,0.6232,0.5772,0,4.521,3,0.1724,10.0,1,0.0964,0.0,0
44091.48,582,6.52,34400.78,60,35,13312.67,1,1,1,3.8104,0.7802,0,23.928,2,0.0348,49.88,0,0.0566,23.48,0
46340.44,536,7.3,40051.29,60,26,5791.27,0,2,0,1.7071,0.8643,0,13.275,2,0.3053,22.08,0,0.1154,1.24,0
48419.92,762,12.85,40990.2,12,36,12285.62,0,2,1,3.2479,0.8466,0,19.79,3,0.3194,35.93,3,0.1608,31.0,0
102685.14,719,4.61,19781.87,12,31,0.0,4,2,1,0.0462,0.1926,1,40.581,1,0.0902,53.85,0,0.0704,10.0,0
48493.59,614,5.42,34401.79,84,56,0.0,2,2,1,0.1703,0.7094,0,15.225,0,0.0728,33.78,1,0.0384,7.53,0
89058.16,671,0.34,75535.44,48,43,3966.35,1,0,1,0.738,0.8482,0,3.536,3,0.1404,41.36,0,0.08,15.87,0
82203.09,675,3.5,8407.52,36,52,11688.73,0,3,1,1.7309,0.1023,0,47.86,3,0.13,23.58,0,0.1144,21.25,0
70747.68,850,3.29,40607.28,12,39,17912.41,2,2,1,3.176,0.574,0,10.707,3,0.1148,43.35,1,0.0871,37.37,0
18349.54,718,2.11,15276.84,12,50,11295.25,1,2,0,7.5865,0.8325,0,14.049,1,0.0705,28.02,1,0.0508,22.37,0
90594.43,715,7.0,81840.78,84,25,0.0,0,1,1,0.2168,0.9034,1,10.96,2,0.0524,27.54,0,0.0502,10.17,0
38107.04,643,3.27,55885.26,84,39,8734.28,1,1,1,3.1024,1.4665,0,3.112,1,0.3318,40.68,0,0.0995,27.47,0
72667.54,600,1.77,54739.77,24,27,2873.24,0,3,1,0.6553,0.7533,1,7.084,1,0.4761,59.4,1,0.1464,2.26,0
28713.05,764,1.91,18869.49,24,32,24999.72,1,0,1,10.6058,0.6572,0,10.824,2,0.2566,27.33,0,0.1012,36.78,0
25545.32,698,13.24,39006.66,36,37,0.0,0,2,1,0.3665,1.527,1,15.537,1,0.1344,22.45,1,0.068,0.0,0
145366.56,565,12.88,41934.6,36,26,0.0,2,3,1,0.0692,0.2885,1,8.911,4,0.351,11.28,1,0.1587,7.07,0
28959.67,680,5.01,7035.49,84,21,439.77,3,2,1,0.2405,0.2429,1,14.514,1,0.3558,44.45,2,0.13,0.0,0
92074.99,715,11.39,36142.74,36,47,0.0,1,2,1,0.0942,0.3925,1,13.98,1,0.1159,78.4,1,0.0621,4.92,0
52319.85,451,11.18,48953.44,84,21,0.0,3,2,1,0.2246,0.9357,0,10.045,1,0.0453,19.07,0,0.0337,0.53,0
38907.18,556,3.77,13106.52,84,55,12737.61,2,2,1,4.0095,0.3369,0,12.087,2,0.0513,60.38,0,0.0509,29.01,0
